# psi Mf af cosiota Q A2220 A2221 phi2220 phi2221 logL logPrior
2.222283110114814664e-01 6.475176461143310291e+01 6.257405350110621933e-01 -2.210744001213265642e-01 1.453937703365655587e-01 9.453961100065551904e+00 4.601539424417438795e+00 1.110892839882989147e+00 3.616950069606677864e+00 2.133630517898158723e+04 0.000000000000000000e+00
2.062211513746664782e+00 6.451647969581574671e+01 5.807418293184410940e-01 -3.595707047762043418e-01 3.293919791926520069e-01 8.285087649433636514e+00 3.950006016652229057e+00 5.274496881231137912e+00 1.602859323329783647e+00 2.133630518774895609e+04 0.000000000000000000e+00
1.515225094002965456e+00 6.299029154093815919e+01 2.772216655445983724e-01 -9.183837262473462104e-01 8.561142595124096033e-01 3.238981539041901669e+00 1.560403007373639683e+00 4.135910398124063470e+00 4.599299251529941346e-01 2.133630620641611313e+04 0.000000000000000000e+00
1.552734626606065982e+00 6.552803353021000987e+01 5.180905913783068195e-01 2.127734885659996467e-01 5.565041471996801103e-01 6.596539953042752202e+00 3.086113252798170503e+00 3.315011720828194175e+00 5.879050240767998758e+00 2.133630686556276851e+04 0.000000000000000000e+00
2.725507842670799263e+00 6.516676368611490489e+01 6.358156331388259419e-01 1.488343740036901786e-01 1.286380161333228467e-01 5.766058824380197123e+00 2.751006967838001138e+00 4.816620745670982529e-01 2.976457189993866326e+00 2.133630720698689402e+04 0.000000000000000000e+00
1.433834599959904033e+00 6.513241020571635431e+01 5.676007204172358600e-01 -8.284269558383909882e-01 4.196923551368151317e-01 3.479118033544661870e+00 1.622832946604506166e+00 3.960749187236260127e+00 2.060205057854887223e-01 2.133630756110005677e+04 0.000000000000000000e+00
2.404402020929064410e+00 6.513115646918299717e+01 5.750335079359366608e-01 -5.486511459131598878e-01 4.023996101003720072e-01 4.897974135165925169e+00 2.363574553169466519e+00 5.974129103976354216e+00 2.195989599593000996e+00 2.133630807486292542e+04 0.000000000000000000e+00
2.437035237013958966e+00 6.555180171372910536e+01 5.096411210592267649e-01 -7.488860177430349541e-02 5.773001704775606591e-01 7.907064809002992689e+00 3.709244312450560077e+00 3.034182138552832808e-01 2.844323494293122589e+00 2.133630828492027285e+04 0.000000000000000000e+00
2.847759194389070991e+00 6.450100749249534715e+01 4.368102496172214799e-01 3.155252365474136012e-01 6.708358819044353272e-01 5.454943537720342128e+00 2.610271088677721618e+00 4.189709475385500204e-01 3.014502697187146918e+00 2.133630844329957836e+04 0.000000000000000000e+00
3.516011221275522347e-01 6.542693680216940777e+01 4.678025800053426941e-01 -1.761842220225965372e-01 6.464658766368193143e-01 1.422199401096001026e+01 6.603107535979524378e+00 1.452951140655307283e+00 4.005398820487495293e+00 2.133630941354974493e+04 0.000000000000000000e+00
2.513060643738004973e+00 6.324685370052900169e+01 2.623787941699040061e-01 -1.266228574764498849e-01 8.812189799786557254e-01 6.825008712485786333e+00 3.165702208568397680e+00 2.714997589985608251e-01 2.776709181071388421e+00 2.133630946397614389e+04 0.000000000000000000e+00
2.942629491683673493e+00 6.507239819172635009e+01 5.621737060172772305e-01 -2.916162971070593302e-01 4.231467977322850293e-01 5.588258074497348460e+00 2.609621250220764299e+00 6.082293114917897148e-01 3.218075922818014245e+00 2.133631008971641131e+04 0.000000000000000000e+00
2.181095820696008492e+00 6.496362208504747571e+01 5.777366001977856103e-01 4.301694854942367252e-01 3.720036799553392282e-01 6.611535600877424201e+00 3.145515948320802391e+00 1.621959257649026709e+00 4.183873396098057640e+00 2.133631032592150223e+04 0.000000000000000000e+00
2.982995710735983685e+00 6.512878120533976301e+01 5.342512397088649001e-01 -5.047895515951832390e-01 5.069324278289497610e-01 4.780571704589913651e+00 2.300216786697514948e+00 7.082469528498075428e-01 3.251314920231407335e+00 2.133631132364990481e+04 0.000000000000000000e+00
1.052618268336309004e+00 6.447207054954505168e+01 5.960120041958799630e-01 -4.712210959571860869e-01 2.590457708161637007e-01 5.024083120002924119e+00 2.375463499725148253e+00 3.304193510379433985e+00 5.924507485413819552e+00 2.133631148410353853e+04 0.000000000000000000e+00
6.155090077561448103e-01 6.520665715167355359e+01 5.563823564677121691e-01 -2.564879337325970399e-01 4.583646906302740187e-01 1.000051992503883014e+01 4.844011243600015781e+00 2.596740116785795305e+00 5.139232035920651143e+00 2.133631214188095691e+04 0.000000000000000000e+00
1.060715459780605885e+00 6.468722349578706599e+01 6.147673722464568336e-01 -2.079440001525770243e-02 1.967684138722845533e-01 6.359185202341599563e+00 3.087578029622783493e+00 3.574362496223307595e+00 6.157923914931647147e+00 2.133631365880121666e+04 0.000000000000000000e+00
3.134457632148647033e+00 6.475447291395445859e+01 4.890169287392447939e-01 -2.416353083266226942e-01 5.859677044566583559e-01 6.588040114331669805e+00 3.136231459616106498e+00 7.783047451786557769e-01 3.362158473701615691e+00 2.133631456914922819e+04 0.000000000000000000e+00
2.642386807669995008e+00 6.500215665786103614e+01 6.336171122131204481e-01 -3.993250623122949206e-01 1.409262326691832976e-02 5.224491689911998193e+00 2.403593691007881006e+00 2.221978573286673142e-01 2.814132214342177640e+00 2.133631660924080643e+04 0.000000000000000000e+00
2.173365242476893222e+00 6.492571360879775000e+01 6.119618031709518347e-01 4.756844035559543715e-01 2.315264774334262199e-01 6.006805111400396413e+00 2.842789929176183339e+00 1.661268864926189748e+00 4.214141166698976093e+00 2.133631678552843368e+04 0.000000000000000000e+00
2.738992575854244826e+00 6.474719335142651744e+01 6.191772491168239245e-01 1.163157961058966100e-01 1.727155172504550307e-01 5.868477260897638992e+00 2.755916261719965732e+00 4.896238360012475921e-01 3.050487373138230929e+00 2.133631837948123939e+04 0.000000000000000000e+00
2.714804073489625935e+00 6.447829307841976743e+01 3.516157624064795151e-01 2.599307358094147813e-01 7.988980661087698998e-01 5.528878165610219497e+00 2.629416305966145284e+00 5.324473529360936874e-01 3.028727057189996241e+00 2.133631853751627204e+04 0.000000000000000000e+00
1.116348717130622559e+00 6.495406757372222728e+01 6.010607545401495111e-01 -5.498684316531564642e-01 3.036318015050223362e-01 4.572523269073445640e+00 2.222875062560645265e+00 3.353944490104485254e+00 5.884273411754307403e+00 2.133631888741341754e+04 0.000000000000000000e+00
1.890188601316725725e+00 6.478858478455727266e+01 5.656902594683331786e-01 3.181229765366946349e-01 4.030157005236171819e-01 8.696368351245983064e+00 4.203286075062792726e+00 2.487316702429442916e+00 5.065312835311150508e+00 2.133631895743541099e+04 0.000000000000000000e+00
2.451756443938051255e+00 6.549785333286241951e+01 5.448469631709281780e-01 -6.761776385225610753e-01 4.918952495594288155e-01 4.139430846224701810e+00 1.910307536006065066e+00 6.053659355751768167e+00 2.342638359497332790e+00 2.133631913167640960e+04 0.000000000000000000e+00
1.018612081953293780e+00 6.413308692485625784e+01 6.120012637013456658e-01 -2.087525784181677446e-01 1.285868023565683582e-01 6.254869650966930372e+00 3.041051731385138179e+00 3.394502641196388559e+00 5.975709783723768709e+00 2.133631916867231485e+04 0.000000000000000000e+00
2.799918813788095484e+00 6.514605156916697126e+01 6.184709551310396680e-01 -2.672411447553505459e-01 2.335536731031650770e-01 5.445187412172303176e+00 2.569787601371294805e+00 4.239123266356195074e-01 2.964697392051411029e+00 2.133631924388827247e+04 0.000000000000000000e+00
1.396713643827243390e+00 6.472126102282051363e+01 4.204873639887276027e-01 9.700265449529842099e-02 7.038526009699095365e-01 6.090648028415976967e+00 2.821115551074097283e+00 3.537365648790123718e+00 6.086375116683255371e+00 2.133631929803565436e+04 0.000000000000000000e+00
5.761403369595990975e-01 6.468313012675011464e+01 5.433267802744664587e-01 2.956214827256574140e-01 4.637290487050204080e-01 9.468432383358905469e+00 4.534723972085255461e+00 4.744403826361014431e+00 1.014411880406446809e+00 2.133631976575312729e+04 0.000000000000000000e+00
2.371332709083219470e+00 6.478333429744157002e+01 6.238079345645101137e-01 -2.209914208375543185e-02 1.480645787487036291e-01 9.356160506999815496e+00 4.482906669314624892e+00 3.943724035443002540e-01 2.957314463157828754e+00 2.133631983349236907e+04 0.000000000000000000e+00
1.260154194223745527e+00 6.491284388298028318e+01 6.219132012292900580e-01 7.739449071123742918e-01 1.838904455315770181e-01 3.683117155063214909e+00 1.762250059822260795e+00 3.560929944632381883e+00 6.123181046979452979e+00 2.133631988899410135e+04 0.000000000000000000e+00
1.804988008048868942e+00 6.474801333401302372e+01 4.787703690958604597e-01 -7.936837666725850005e-01 6.037555900805142706e-01 3.751080746459455995e+00 1.795423043539807750e+00 4.709887248012378791e+00 1.047865944210946587e+00 2.133632021661908584e+04 0.000000000000000000e+00
1.681171361716820911e+00 6.536487674512017065e+01 5.655343165718361709e-01 7.515161413982375249e-01 4.338668890937012468e-01 3.817655056711187544e+00 1.786663492519192875e+00 2.742289613013807692e+00 5.290642145180129319e+00 2.133632049816410654e+04 0.000000000000000000e+00
6.974476639114799426e-01 6.468533596094849258e+01 4.297017751184057377e-01 6.282620363991192614e-01 6.934173363842623949e-01 4.579592945854372488e+00 2.215197244945188881e+00 4.622229041543329586e+00 8.595031857683976817e-01 2.133632079503516798e+04 0.000000000000000000e+00
6.246647607447615158e-01 6.517114545036034201e+01 4.750031919013517068e-01 -6.259817723239496923e-01 6.257228084926637068e-01 4.621193944798092090e+00 2.150772393227990076e+00 2.382964485506416707e+00 4.912788663735927486e+00 2.133632088840929646e+04 0.000000000000000000e+00
1.238134906327497120e+00 6.452221028503741707e+01 4.030864424818141889e-01 -7.013503861713216159e-01 7.283727670251559649e-01 3.965128563883050017e+00 1.943601743283132288e+00 3.560985218538719188e+00 6.092940589692295461e+00 2.133632118645794981e+04 0.000000000000000000e+00
9.852758275434606583e-01 6.456473489121034959e+01 6.152777984872512818e-01 -2.567770690728999883e-01 1.746748785245285374e-01 6.220419188145982936e+00 3.049782330157631893e+00 3.315928627043641441e+00 5.892039644737931070e+00 2.133632200182133965e+04 0.000000000000000000e+00
5.783631072733026457e-01 6.470523604401532225e+01 4.912346329321008453e-01 -3.137166697525424763e-01 5.756387977353734087e-01 9.010570084919187650e+00 4.229256865003432786e+00 2.438296561755086689e+00 5.057614688481225862e+00 2.133632318759224290e+04 0.000000000000000000e+00
4.603831456023662061e-01 6.438546143953824696e+01 6.009227678966940767e-01 -7.363326872148688862e-01 2.370542740916592173e-01 4.038528645959336139e+00 1.927380370313996893e+00 2.022719641601242735e+00 4.599734024084511930e+00 2.133632345162057391e+04 0.000000000000000000e+00
1.986848984448022604e+00 6.518990840216950744e+01 5.239123858993623983e-01 7.389310410978742194e-01 5.299009071846524366e-01 3.977250499494232372e+00 1.880142930063409823e+00 2.115833336003145604e+00 4.665583525609605431e+00 2.133632516034071887e+04 0.000000000000000000e+00
2.979523304863119115e+00 6.460534054584675800e+01 5.437499785997901292e-01 7.709181882168152367e-01 4.512303677221142229e-01 3.753735475505209696e+00 1.790533617776780329e+00 1.400714152920514155e-01 2.733689242700111155e+00 2.133632550761869788e+04 0.000000000000000000e+00
3.050491278462218681e+00 6.438301652477821335e+01 3.699988774583283790e-01 6.561462163615472409e-02 7.656654683631778369e-01 6.585506922222291948e+00 3.036581468034423192e+00 4.020808219664426808e-01 2.993049248556560737e+00 2.133632584611213315e+04 0.000000000000000000e+00
2.187506649662127600e+00 6.527801218394573368e+01 5.588220686561734540e-01 -9.265444984952840857e-01 4.532387814555898231e-01 3.152475133111605210e+00 1.500024310584675558e+00 5.465080698361038714e+00 1.718485087539417089e+00 2.133632827445881048e+04 0.000000000000000000e+00
1.684792518026915209e+00 6.438877884850431599e+01 3.405748662447372621e-01 3.350565493306804088e-01 8.076225774339130803e-01 6.655137222843230838e+00 3.055732822242542834e+00 2.973933120928394569e+00 5.536666210091801155e+00 2.133632946842060483e+04 0.000000000000000000e+00
2.625656363328046083e+00 6.539314223499681589e+01 6.207891599947888972e-01 9.826678015194961757e-02 2.336226854402755904e-01 6.206604217932115475e+00 2.871778116484343446e+00 5.351938090558876482e-01 3.088161872648123918e+00 2.133632958057020369e+04 0.000000000000000000e+00
5.962837108412923914e-01 6.466061454711305601e+01 5.246553707232102237e-01 2.546150051940391790e-01 5.087823923729802855e-01 1.052089741830515024e+01 5.152085924316923027e+00 4.627462764218339686e+00 9.181822682335503139e-01 2.133633191256030113e+04 0.000000000000000000e+00
2.962338882672150397e+00 6.555496705974321969e+01 5.568861256355001066e-01 6.641938073136637311e-01 4.706148640523481474e-01 4.068232367150245388e+00 1.893980126264388275e+00 1.783480006430290254e-01 2.731574900636035697e+00 2.133633213144213005e+04 0.000000000000000000e+00
3.428448516076388897e-01 6.508523156717727431e+01 5.671129105114445235e-01 -1.850843241723160726e-01 4.115523871598931738e-01 1.370109583171241852e+01 6.440187512257741886e+00 1.448040656140515026e+00 4.068280944781567321e+00 2.133633214260679961e+04 0.000000000000000000e+00
1.963203388038119002e+00 6.458024782961474841e+01 5.281385256313138044e-01 2.153707630363284331e-01 4.935280091084404686e-01 1.333997120451597951e+01 6.455934071728158585e+00 2.340951860053378741e+00 4.930456746956728864e+00 2.133633222930279589e+04 0.000000000000000000e+00
3.052499795579968644e+00 6.309482839319115755e+01 2.806624872471017440e-01 -1.824359029745485639e-01 8.556543051323941551e-01 6.347784383385582707e+00 2.989493943607094195e+00 6.359921649946607136e-01 3.237606701679730303e+00 2.133633234696189902e+04 0.000000000000000000e+00
2.147661313055036381e+00 6.461901643916324645e+01 6.180886838471554290e-01 -6.239269329706153000e-01 1.703342985462036885e-01 4.702017394022032448e+00 2.260380127494300506e+00 5.406380704958949401e+00 1.645376575335416591e+00 2.133633269452844979e+04 0.000000000000000000e+00
1.564221438928903085e+00 6.501139629720221080e+01 6.339542878424314631e-01 -2.108413733319800532e-01 2.530482234721799159e-02 6.706985992593391899e+00 3.112627199447888238e+00 3.896268863677929684e+00 1.970674448676733859e-01 2.133633300889073871e+04 0.000000000000000000e+00
3.019282448953957587e+00 6.487183640777033133e+01 5.897903713786588620e-01 -3.278740134412246876e-01 3.162395515294994519e-01 5.635054361753601526e+00 2.600874765283942125e+00 7.191368301125092843e-01 3.325973899559515168e+00 2.133633306972304126e+04 0.000000000000000000e+00
1.213813726804391591e+00 6.431658999741532057e+01 4.284359451334172064e-01 -5.472825519874244815e-01 6.786705141850206680e-01 4.621489718024254678e+00 2.226253545857207694e+00 3.545833921123834998e+00 6.162339454267816485e+00 2.133633385354000711e+04 0.000000000000000000e+00
9.159130884480576329e-01 6.492220678664942568e+01 6.069195373452227482e-01 -4.857214563469685054e-01 2.639076020844864923e-01 5.180001376107805200e+00 2.459826036041278918e+00 3.047352894480826357e+00 5.627744275072313229e+00 2.133633410728498347e+04 0.000000000000000000e+00
2.888247256885263958e+00 6.421858401831190122e+01 3.413758674426824458e-01 -1.171900442890252136e-01 8.046398358111555016e-01 5.848554936943736848e+00 2.811637826916662419e+00 4.764980078989080048e-01 3.030935292722823249e+00 2.133633459129356561e+04 0.000000000000000000e+00
1.544822630157327570e+00 6.441743313454382758e+01 6.210329344155671727e-01 3.522560144757532763e-01 5.616443089407525263e-02 5.901356085685953268e+00 2.773396620242766453e+00 3.199831285207218379e+00 5.806692871762199282e+00 2.133633459248703730e+04 0.000000000000000000e+00
2.378047178492304958e+00 6.502296583999175539e+01 6.327875969145361212e-01 -7.049443385636946502e-01 9.453283243826124393e-02 4.061763461605485404e+00 1.931040581718508786e+00 5.882562021029829502e+00 2.160417860044339111e+00 2.133633480318313741e+04 0.000000000000000000e+00
9.503730004456745206e-01 6.488721384352514576e+01 6.166553503822475024e-01 -9.051769634864347269e-01 1.961650400770784120e-01 3.240732822936762680e+00 1.486656926995994610e+00 3.014928076876548069e+00 5.586979586713021639e+00 2.133633491748831148e+04 0.000000000000000000e+00
